trial_num,session_num,stim_probability_left,contrast,position,response_choice,trial_correct,reaction_time
151,18,0.5,0.0,35.0,-1,0.0,0.425200000000018
152,18,0.5,0.0625,35.0,-1,0.0,0.250699999999938
153,18,0.5,0.0625,35.0,1,1.0,0.23669999999992797
154,18,0.5,1.0,-35.0,-1,1.0,0.19040099999995164
155,18,0.5,1.0,35.0,1,1.0,0.1915999999998803
156,18,0.5,0.0625,35.0,1,1.0,0.36449999999979354
157,18,0.5,0.125,-35.0,-1,1.0,0.21269999999992706
158,18,0.5,0.0625,35.0,-1,0.0,0.22269999999991796
159,18,0.5,0.125,-35.0,-1,1.0,0.19759999999985212
160,18,0.5,0.125,35.0,-1,0.0,0.27520000000004075
161,18,0.3,0.125,35.0,1,1.0,0.27329999999994925
162,18,0.5,1.0,35.0,1,1.0,0.17489999999997963
163,18,0.5,0.0,35.0,-1,0.0,0.28119999999989886
164,18,0.5,0.25,35.0,1,1.0,0.1850009999999429
165,18,0.5,0.0,-35.0,1,0.0,0.16860099999996692
166,18,0.5,0.25,35.0,1,1.0,0.2603000000000293
167,18,0.5,0.0,35.0,1,1.0,0.3428000000000111
168,18,0.5,1.0,35.0,1,1.0,0.19639999999992597
169,18,0.5,0.125,-35.0,-1,1.0,0.2256999999999607
170,18,0.5,0.125,35.0,-1,0.0,0.47879999999997835
171,18,0.5,0.125,-35.0,-1,1.0,0.0022999999998774
172,18,0.5,1.0,35.0,1,1.0,0.22659999999984848
173,18,0.5,1.0,-35.0,-1,1.0,0.37219999999990705
174,18,0.5,0.0,35.0,1,1.0,0.12110100000006696
175,18,0.5,0.0,35.0,-1,0.0,0.22070000000007894
176,18,0.5,0.125,35.0,1,1.0,0.16989999999998417
177,18,0.5,1.0,-35.0,-1,1.0,0.22069999999996526
178,18,0.5,0.125,35.0,1,1.0,0.2889999999998736
179,18,0.5,0.0625,-35.0,-1,1.0,0.24269999999989977
180,18,0.5,1.0,-35.0,-1,1.0,0.24899999999990996
181,18,0.5,0.0625,35.0,1,1.0,0.2749999999998636
182,18,0.5,0.0625,35.0,1,1.0,0.2381000000000313
183,18,0.5,0.125,35.0,1,1.0,0.03679999999997108
184,18,0.5,1.0,-35.0,-1,1.0,0.19119999999986703
185,18,0.5,1.0,-35.0,-1,1.0,0.18319999999994252
186,18,0.5,0.125,35.0,1,1.0,0.17459999999994125
187,18,0.5,0.0625,-35.0,-1,1.0,0.2778009999998403
188,18,0.5,0.0625,-35.0,-1,1.0,0.3039999999999736
189,18,0.5,0.0625,35.0,-1,0.0,0.36219999999991614
190,18,0.5,0.125,-35.0,-1,1.0,0.2197999999999638
191,18,0.5,0.125,-35.0,-1,1.0,0.18189999999992779
192,18,0.5,0.0625,-35.0,-1,1.0,0.19119999999998072
193,18,0.5,1.0,-35.0,-1,1.0,0.18290000000001783
194,18,0.5,0.25,-35.0,-1,1.0,0.3225999999999658
195,18,0.5,0.25,35.0,1,1.0,0.24289999999996326
196,18,0.5,0.25,-35.0,-1,1.0,0.25139999999998963
197,18,0.5,1.0,-35.0,-1,1.0,0.3773999999998523
198,18,0.5,0.0,35.0,1,1.0,0.29589999999996053
199,18,0.5,0.0625,35.0,-1,0.0,0.20879999999988286
200,18,0.2,0.0625,35.0,1,1.0,0.20159999999987122
201,18,0.5,1.0,35.0,1,1.0,0.11069999999995161
202,18,0.5,1.0,-35.0,-1,1.0,0.23550000000000182
203,18,0.5,0.0,-35.0,-1,1.0,0.1592999999999165
204,18,0.5,0.25,-35.0,-1,1.0,0.21500099999991562
205,18,0.5,1.0,-35.0,-1,1.0,0.1876999999999498
206,18,0.5,0.0625,-35.0,-1,1.0,0.23709999999994125
207,18,0.5,0.125,-35.0,-1,1.0,0.16999999999995907
208,18,0.5,0.0625,35.0,-1,0.0,0.19389999999998508
209,18,0.2,0.0625,35.0,1,1.0,0.2010010000000193
210,18,0.5,1.0,35.0,1,1.0,0.19899999999995543
211,18,0.5,0.125,35.0,1,1.0,0.20289999999988595
212,18,0.5,0.125,-35.0,1,0.0,0.3410999999999831
213,18,0.5,0.0625,35.0,1,1.0,0.173300999999924
214,18,0.5,0.0625,35.0,1,1.0,0.21939999999983684
215,18,0.5,0.0,-35.0,-1,1.0,0.3809009999998807
216,18,0.5,0.0,35.0,-1,0.0,0.28309999999999036
217,18,0.6,0.0,-35.0,1,0.0,0.1352999999999156
218,18,0.5,1.0,-35.0,-1,1.0,0.27729999999996835
219,18,0.5,0.125,35.0,1,1.0,0.21669999999994616
220,18,0.5,1.0,35.0,1,1.0,0.14200000000005275
221,18,0.5,0.0625,-35.0,-1,1.0,0.21909999999991214
222,18,0.5,0.0625,-35.0,-1,1.0,0.18249999999989086
223,18,0.5,1.0,-35.0,-1,1.0,0.1715999999998985
224,18,0.5,0.0625,35.0,-1,0.0,0.3108009999998558
225,18,0.3,0.0625,35.0,1,1.0,0.3269000000000233
226,18,0.5,1.0,35.0,1,1.0,0.19059999999990396
227,18,0.5,0.0625,35.0,-1,0.0,0.18449999999995725
228,18,0.4,0.0625,-35.0,1,0.0,0.14949999999998909
229,18,0.5,1.0,-35.0,-1,1.0,0.19669999999996435
230,18,0.5,0.0625,-35.0,1,0.0,0.380800000000022
231,18,0.5,0.125,-35.0,-1,1.0,0.17319999999995161
232,18,0.5,0.125,-35.0,-1,1.0,0.18260099999997692
233,18,0.5,0.125,35.0,-1,0.0,0.14269999999987704
234,18,0.5,0.0,35.0,1,1.0,0.25670000000002346
235,18,0.5,0.0625,-35.0,-1,1.0,0.3341010000000324
236,18,0.5,0.125,35.0,1,1.0,0.24340000000006512
237,18,0.5,0.0625,35.0,-1,0.0,0.21400099999993927
238,18,0.5,0.125,-35.0,-1,1.0,0.15039999999999054
239,18,0.5,0.125,35.0,-1,0.0,0.1611000000000331
240,18,0.5,0.125,-35.0,-1,1.0,0.17049999999994725
241,18,0.5,0.125,-35.0,-1,1.0,0.18459999999981846
242,18,0.5,0.0,-35.0,-1,1.0,0.3040009999999711
243,18,0.5,0.0625,-35.0,-1,1.0,0.19129999999972824
244,18,0.5,0.25,35.0,-1,0.0,0.1874009999999089
245,18,0.5,0.125,35.0,1,1.0,0.2880999999999858
246,18,0.5,0.0625,35.0,1,1.0,0.2141999999998916
247,18,0.5,1.0,-35.0,-1,1.0,0.20479999999975007
248,18,0.5,0.0625,35.0,1,1.0,0.03099999999994907
249,18,0.5,0.125,-35.0,-1,1.0,0.24479999999994106
250,18,0.5,0.0,-35.0,-1,1.0,0.19110000000000582
251,18,0.5,1.0,-35.0,-1,1.0,0.17839999999978318
252,18,0.5,0.25,-35.0,-1,1.0,0.20110099999988051
253,18,0.5,1.0,-35.0,-1,1.0,0.17820099999994454
254,18,0.5,0.25,35.0,1,1.0,0.29119999999988977
255,18,0.5,1.0,35.0,1,1.0,0.1915999999998803
256,18,0.5,0.0625,35.0,-1,0.0,0.1312999999997828
257,18,0.5,0.125,-35.0,-1,1.0,0.16529999999988831
258,18,0.5,0.125,-35.0,-1,1.0,0.21130099999982122
259,18,0.5,0.25,35.0,1,1.0,0.23530000000005202
260,18,0.5,0.125,-35.0,-1,1.0,0.20149999999989632
261,18,0.5,1.0,35.0,1,1.0,0.20180099999993217
262,18,0.5,0.125,35.0,1,1.0,0.13820000000009713
263,18,0.5,0.0625,35.0,-1,0.0,0.23850099999981467
264,18,0.5,0.0,35.0,-1,0.0,0.21829999999999927
265,18,0.5,0.25,35.0,-1,0.0,0.12869999999998072
266,18,0.5,0.0,35.0,-1,0.0,0.4285010000000966
267,18,0.5,0.0625,35.0,-1,0.0,0.2255999999999858
268,18,0.5,0.25,35.0,1,1.0,0.1886010000000624
269,18,0.5,0.125,35.0,1,1.0,0.4089999999998781
270,18,0.5,0.125,-35.0,-1,1.0,0.24859999999989668
271,18,0.5,0.25,35.0,1,1.0,0.3324000000000069
272,18,0.5,0.25,35.0,1,1.0,0.3987999999999374
273,18,0.5,0.0625,-35.0,-1,1.0,0.17570000000000618
274,18,0.5,0.125,35.0,1,1.0,0.20209999999997308
275,18,0.5,0.0625,-35.0,-1,1.0,0.25270000000000437
276,18,0.5,0.0625,-35.0,1,0.0,0.41219999999998436
277,18,0.5,0.0625,-35.0,-1,1.0,0.3295010000001639
278,18,0.5,1.0,35.0,1,1.0,0.24230099999999766
279,18,0.5,0.25,35.0,1,1.0,0.15950099999986378
280,18,0.5,1.0,-35.0,-1,1.0,0.22239999999987958
281,18,0.5,1.0,-35.0,-1,1.0,0.21280000000001564
282,18,0.5,0.125,35.0,-1,0.0,0.2057999999999538
283,18,0.5,0.0,35.0,1,1.0,0.44299999999998363
284,18,0.5,0.125,-35.0,-1,1.0,0.25250000000005457
285,18,0.5,0.125,-35.0,-1,1.0,0.1895999999999276
286,18,0.5,1.0,35.0,1,1.0,0.19269999999983156
287,18,0.5,0.25,35.0,1,1.0,0.13990000000012515
288,18,0.5,0.25,-35.0,-1,1.0,0.1895999999999276
289,18,0.5,0.25,35.0,1,1.0,0.21309999999994034
290,18,0.5,1.0,35.0,1,1.0,0.1995999999999185
291,18,0.5,0.125,35.0,1,1.0,0.20339999999987413
292,18,0.5,1.0,35.0,1,1.0,0.17300000000000182
293,18,0.5,0.0,-35.0,1,0.0,0.29350099999987833
294,18,0.5,0.25,-35.0,-1,1.0,0.20300099999985832
295,18,0.5,1.0,35.0,1,1.0,0.1937000000000353
296,18,0.5,0.0625,35.0,-1,0.0,0.20650099999988925
297,18,0.5,0.25,35.0,1,1.0,0.17689999999993233
298,18,0.5,1.0,35.0,1,1.0,0.21660000000019863
299,18,0.5,0.0625,-35.0,1,0.0,0.3672999999998865
300,18,0.8,0.0625,-35.0,-1,1.0,0.25989999999978863
301,18,0.5,1.0,-35.0,-1,1.0,0.24720000000002074
302,18,0.5,1.0,-35.0,-1,1.0,0.24999999999977263
303,18,0.5,1.0,35.0,1,1.0,0.14710100000002058
304,18,0.5,0.25,35.0,1,1.0,0.22019999999997708
305,18,0.5,1.0,35.0,1,1.0,0.20720000000005712
306,18,0.5,0.25,35.0,1,1.0,0.10030100000017228
307,18,0.5,0.25,35.0,1,1.0,0.507799999999861
308,18,0.5,0.0625,35.0,1,1.0,0.24700099999995473
309,18,0.5,0.125,-35.0,-1,1.0,0.2941009999997277
310,18,0.5,1.0,35.0,1,1.0,0.2038000000000011
311,18,0.5,0.25,-35.0,-1,1.0,0.23090000000001965
312,18,0.5,1.0,35.0,1,1.0,0.16400099999987106
313,18,0.5,0.0,-35.0,-1,1.0,0.2742999999998119
314,18,0.5,0.125,35.0,-1,0.0,0.23739999999997963
315,18,0.5,0.0625,35.0,-1,0.0,0.20459999999980027
316,18,0.5,0.0625,35.0,1,1.0,0.37409999999999854
317,18,0.5,1.0,35.0,1,1.0,0.20109999999999673
318,18,0.5,0.0,35.0,1,1.0,0.15089999999986503
319,18,0.5,0.0625,-35.0,-1,1.0,0.2513010000000122
320,18,0.5,0.125,35.0,1,1.0,0.15760099999988597
321,18,0.5,0.125,-35.0,-1,1.0,0.17809999999985848
322,18,0.5,1.0,-35.0,-1,1.0,0.1876999999999498
323,18,0.5,0.0625,35.0,-1,0.0,0.21159999999986212
324,18,0.5,0.0625,35.0,1,1.0,0.1512009999999009
325,18,0.5,0.0625,-35.0,-1,1.0,0.16160100000001876
326,18,0.5,0.0625,35.0,1,1.0,0.21460000000001855
327,18,0.5,1.0,35.0,1,1.0,0.17530099999999038
328,18,0.5,0.0625,35.0,1,1.0,0.2946999999996933
329,18,0.5,0.0625,-35.0,1,0.0,0.16879999999991924
330,18,0.5,0.125,35.0,1,1.0,0.3116010000001097
331,18,0.5,0.125,35.0,1,1.0,0.1855000000000473
332,18,0.5,0.0625,-35.0,1,0.0,0.2849999999998545
333,18,0.5,0.125,35.0,1,1.0,0.18899999999985084
334,18,0.5,0.125,35.0,1,1.0,0.1851000000001477
335,18,0.5,0.125,35.0,1,1.0,0.25900000000001455
336,18,0.5,0.25,35.0,1,1.0,0.20519999999987704
337,18,0.5,1.0,-35.0,-1,1.0,0.22239999999987958
338,18,0.5,0.25,-35.0,-1,1.0,0.20859999999993306
339,18,0.5,0.0625,-35.0,-1,1.0,0.3492999999998574
340,18,0.5,0.125,-35.0,-1,1.0,0.17540099999996528
341,18,0.5,0.25,-35.0,-1,1.0,0.24570100000005368
342,18,0.5,0.0625,35.0,1,1.0,0.3653999999999087
343,18,0.5,0.0625,35.0,1,1.0,0.36599999999998545
344,18,0.5,0.125,35.0,1,1.0,0.21219999999993888
345,18,0.5,1.0,-35.0,-1,1.0,0.2360999999998512
346,18,0.5,0.25,-35.0,-1,1.0,0.38229999999998654
347,18,0.5,0.0,35.0,1,1.0,0.15620000000012624
348,18,0.5,0.25,-35.0,-1,1.0,0.24909999999999854
349,18,0.5,0.125,35.0,1,1.0,0.24309999999991305
350,18,0.5,0.0625,35.0,-1,0.0,0.7158999999999196
351,18,0.5,0.125,35.0,1,1.0,0.4128000000000611
352,18,0.5,1.0,-35.0,-1,1.0,0.41599999999994
353,18,0.5,0.0625,-35.0,-1,1.0,0.1999999999998181
354,18,0.5,0.0,-35.0,-1,1.0,0.20940100000007078
355,18,0.5,0.0625,-35.0,-1,1.0,0.18010099999992235
356,18,0.5,0.25,35.0,1,1.0,0.246199999999817
357,18,0.5,1.0,-35.0,-1,1.0,0.2401999999999589
358,18,0.5,0.125,-35.0,-1,1.0,0.17960100000004786
359,18,0.5,1.0,-35.0,-1,1.0,0.33019999999987704
360,18,0.5,1.0,35.0,1,1.0,0.22299999999995634
361,18,0.5,0.125,35.0,1,1.0,0.14660000000003492
362,18,0.5,0.0625,-35.0,-1,1.0,0.736500999999862
363,18,0.5,1.0,-35.0,-1,1.0,0.19020100000011553
364,18,0.5,0.0,35.0,-1,0.0,0.7199000000000524
365,18,0.5,0.0625,35.0,-1,0.0,0.42059999999992215
366,18,0.5,0.0,-35.0,-1,1.0,0.24340000000006512
367,18,0.5,0.125,-35.0,-1,1.0,0.2803999999998723
368,18,0.5,0.25,35.0,1,1.0,0.22019999999997708
369,18,0.5,0.0625,-35.0,1,0.0,0.24430099999995036
370,18,0.5,0.125,35.0,1,1.0,0.23689999999987776
371,18,0.5,0.25,35.0,1,1.0,0.24759999999992033
372,18,0.5,1.0,-35.0,-1,1.0,0.5402010000000246
373,18,0.5,0.0625,-35.0,-1,1.0,0.22749999999973625
374,18,0.5,1.0,-35.0,-1,1.0,0.20369999999979882
375,18,0.5,0.125,-35.0,1,0.0,0.2176999999999225
376,18,0.5,0.0625,-35.0,-1,1.0,0.4004010000001017
377,18,0.5,0.0625,35.0,1,1.0,0.2643999999997959
378,18,0.5,0.25,35.0,1,1.0,0.28720000000021173
379,18,0.5,0.25,-35.0,-1,1.0,0.22759999999993852
380,18,0.5,0.0625,35.0,-1,0.0,0.2039999999999509
