trial_num,session_num,stim_probability_left,contrast,position,response_choice,trial_correct,reaction_time
24,12,0.5,0.0625,-35.0,-1,1.0,3.196200999999988
25,12,0.5,0.0625,35.0,-1,0.0,0.35840100000000064
26,12,0.4,0.0625,35.0,-1,0.0,0.6442010000000096
27,12,0.5,1.0,35.0,1,1.0,0.37660099999999375
28,12,0.5,0.25,35.0,-1,0.0,2.3398009999999942
29,12,0.3,0.25,-35.0,-1,1.0,0.9387009999999947
30,12,0.5,1.0,35.0,1,1.0,0.6698009999999925
31,12,0.5,0.0,-35.0,-1,1.0,0.29120100000000093
32,12,0.5,0.0625,-35.0,-1,1.0,0.7055010000000124
33,12,0.5,0.0,-35.0,-1,1.0,4.913500999999997
34,12,0.5,0.25,35.0,-1,0.0,0.3809009999999944
35,12,0.5,0.0625,-35.0,-1,1.0,
36,12,0.5,0.125,35.0,1,1.0,0.4929010000000176
37,12,0.5,0.0,35.0,-1,0.0,0.5095010000000002
38,12,0.5,0.25,35.0,1,1.0,0.5881010000000231
39,12,0.5,0.25,-35.0,-1,1.0,0.402401000000026
40,12,0.5,0.125,35.0,-1,0.0,2.076201000000026
41,12,0.5,0.0625,-35.0,1,0.0,2.55260100000001
42,12,0.5,0.0,35.0,-1,0.0,3.2894010000000264
43,12,0.5,0.125,-35.0,-1,1.0,0.3897010000000307
44,12,0.5,0.25,35.0,1,1.0,5.8513010000000065
45,12,0.5,1.0,-35.0,-1,1.0,0.22050100000001294
46,12,0.5,0.25,35.0,1,1.0,0.6911010000000317
47,12,0.5,1.0,-35.0,-1,1.0,0.24100100000001135
48,12,0.5,0.0625,35.0,-1,0.0,0.6017010000000198
49,12,0.5,0.0625,35.0,-1,0.0,2.9828010000000234
50,12,0.5,0.25,35.0,1,1.0,0.3647009999999966
51,12,0.5,0.25,35.0,1,1.0,0.38110100000002944
52,12,0.5,0.25,-35.0,-1,1.0,0.3423010000000204
53,12,0.5,0.0625,-35.0,-1,1.0,0.34910099999999034
54,12,0.5,0.0625,-35.0,-1,1.0,0.5086009999999987
55,12,0.5,1.0,35.0,1,1.0,0.46760100000000193
56,12,0.5,0.0625,-35.0,1,0.0,0.5853010000000154
57,12,0.4,0.0625,35.0,-1,0.0,1.6738009999999974
58,12,0.5,1.0,35.0,-1,0.0,9.741201000000018
59,12,0.5,0.125,35.0,-1,0.0,2.674801000000002
60,12,0.4,0.125,-35.0,-1,1.0,1.1006010000000401
61,12,0.5,1.0,-35.0,-1,1.0,0.26500099999998383
62,12,0.5,0.125,-35.0,-1,1.0,0.15620100000001003
63,12,0.5,0.125,-35.0,-1,1.0,0.3378009999999563
64,12,0.5,0.0625,-35.0,-1,1.0,0.09260100000000193
65,12,0.5,0.0625,-35.0,-1,1.0,0.10750100000001339
66,12,0.5,0.25,35.0,-1,0.0,0.09140100000001894
67,12,0.0,0.25,35.0,1,1.0,0.454701
68,12,0.5,1.0,35.0,1,1.0,0.3384009999999762
69,12,0.5,0.25,35.0,1,1.0,0.3082010000000537
70,12,0.5,0.25,-35.0,-1,1.0,0.7102010000000405
71,12,0.5,1.0,35.0,-1,0.0,0.08460100000002058
72,12,0.3,1.0,35.0,1,1.0,0.27630099999998947
73,12,0.5,1.0,35.0,1,1.0,0.27990100000005214
74,12,0.5,0.0625,-35.0,-1,1.0,0.556901000000039
75,12,0.5,0.25,35.0,1,1.0,0.515500999999972
76,12,0.5,0.125,35.0,-1,0.0,0.5006010000000174
77,12,0.5,0.0,35.0,-1,0.0,0.10290100000003122
78,12,0.5,0.25,-35.0,-1,1.0,0.7641010000000392
79,12,0.5,0.125,-35.0,-1,1.0,0.2994009999999889
80,12,0.5,1.0,-35.0,-1,1.0,0.22630100000003495
81,12,0.5,0.25,35.0,1,1.0,0.9922009999999659
82,12,0.5,1.0,-35.0,-1,1.0,0.21690100000000712
83,12,0.5,1.0,35.0,1,1.0,0.6857009999999377
84,12,0.5,0.0,-35.0,-1,1.0,0.3114009999999894
85,12,0.5,0.125,35.0,-1,0.0,1.6946010000000342
86,12,0.5,0.25,-35.0,-1,1.0,0.24220100000002276
87,12,0.5,1.0,-35.0,-1,1.0,0.17850100000003977
88,12,0.5,0.0625,35.0,-1,0.0,0.35470100000003413
89,12,0.5,0.25,35.0,1,1.0,0.4372010000000728
90,12,0.5,0.0625,-35.0,-1,1.0,0.3137010000000373
91,12,0.5,0.0625,-35.0,-1,1.0,0.11160100000000739
92,12,0.5,0.25,35.0,1,1.0,0.43140099999999393
93,12,0.5,0.25,-35.0,-1,1.0,0.2466009999999983
94,12,0.5,0.25,-35.0,-1,1.0,0.2032010000000355
95,12,0.5,0.25,-35.0,-1,1.0,0.3276000000000181
96,12,0.5,1.0,35.0,1,1.0,0.44250099999999293
97,12,0.5,0.125,-35.0,-1,1.0,0.25810100000001057
98,12,0.5,0.125,35.0,1,1.0,1.2945010000000252
99,12,0.5,1.0,-35.0,-1,1.0,0.24390099999999393
100,12,0.5,0.0625,35.0,-1,0.0,0.5728010000000268
101,12,0.5,0.25,35.0,1,1.0,0.770601000000056
102,12,0.5,1.0,35.0,1,1.0,0.31390100000004395
103,12,0.5,0.0625,-35.0,1,0.0,0.4003010000000131
104,12,0.5,0.0625,35.0,-1,0.0,0.25580099999996264
105,12,0.5,0.0625,-35.0,-1,1.0,0.5397009999999796
106,12,0.5,1.0,35.0,1,1.0,0.7564010000000394
107,12,0.5,0.0,-35.0,-1,1.0,1.791201000000001
108,12,0.5,0.25,35.0,-1,0.0,0.6890010000000188
109,12,0.4,0.25,35.0,1,1.0,0.4902010000000132
110,12,0.5,1.0,35.0,1,1.0,0.3323010000000295
111,12,0.5,0.25,-35.0,-1,1.0,0.23130099999997356
112,12,0.5,1.0,-35.0,-1,1.0,0.15920099999993909
113,12,0.5,0.25,35.0,1,1.0,0.7874009999999885
114,12,0.5,0.25,-35.0,-1,1.0,0.28270099999997456
115,12,0.5,0.25,-35.0,-1,1.0,0.27210099999996373
116,12,0.5,0.0625,35.0,-1,0.0,0.33210100000002285
117,12,0.5,0.25,-35.0,-1,1.0,0.34250100000002703
118,12,0.5,0.0625,35.0,-1,0.0,4.654601000000014
119,12,0.3,0.0625,35.0,-1,0.0,0.12390100000004622
120,12,0.5,1.0,35.0,1,1.0,0.4836010000000215
121,12,0.5,0.125,35.0,1,1.0,2.129801000000043
122,12,0.5,0.25,35.0,1,1.0,0.7398009999999999
123,12,0.5,0.25,-35.0,-1,1.0,0.29110100000002603
124,12,0.5,0.0625,35.0,-1,0.0,1.5602010000000064
125,12,0.5,0.125,35.0,-1,0.0,0.39850100000006705
126,12,0.5,0.0625,35.0,1,1.0,0.6896010000000388
127,12,0.5,1.0,-35.0,-1,1.0,0.2880010000000084
128,12,0.5,1.0,35.0,1,1.0,0.29550100000000157
129,12,0.5,1.0,-35.0,-1,1.0,0.22740100000009988
130,12,0.5,0.0625,-35.0,-1,1.0,0.2901010000000497
131,12,0.5,1.0,35.0,1,1.0,0.3320009999999911
132,12,0.5,0.25,35.0,1,1.0,0.5810010000000148
133,12,0.5,0.125,35.0,-1,0.0,0.09330100000011043
134,12,0.5,0.125,-35.0,-1,1.0,0.5204009999999926
135,12,0.5,0.0,-35.0,1,0.0,0.46580100000005586
136,12,0.5,0.125,35.0,1,1.0,8.205201000000102
137,12,0.5,1.0,35.0,1,1.0,0.3706010000000788
138,12,0.5,0.125,35.0,-1,0.0,1.2205009999998992
139,12,0.5,0.125,35.0,-1,0.0,5.501101000000062
140,12,0.5,0.125,-35.0,1,0.0,0.07640100000003258
141,12,0.5,1.0,-35.0,-1,1.0,0.2640010000000075
142,12,0.5,0.0625,-35.0,-1,1.0,5.953200999999922
143,12,0.5,1.0,-35.0,-1,1.0,0.5984009999999671
144,12,0.5,0.0,35.0,-1,0.0,2.1057009999999536
145,12,0.5,0.125,35.0,-1,0.0,16.459101000000032
146,12,0.5,0.125,-35.0,-1,1.0,0.6451010000000679
147,12,0.5,1.0,-35.0,-1,1.0,0.279901000000109
148,12,0.5,0.0625,35.0,-1,0.0,1.28770099999997
149,12,0.5,0.0625,35.0,-1,0.0,0.740301000000045
150,12,0.5,0.0,-35.0,1,0.0,5.506301000000008
151,12,0.5,0.0625,-35.0,1,0.0,6.902501000000029
152,12,0.5,0.0,35.0,-1,0.0,0.6206010000000788
153,12,0.5,0.0,35.0,-1,0.0,3.3214009999999234
154,12,0.5,0.125,-35.0,-1,1.0,0.3843010000000504
155,12,0.5,0.25,35.0,-1,0.0,0.39360099999998965
156,12,0.5,0.0625,35.0,-1,0.0,0.744401000000039
157,12,0.5,0.25,35.0,1,1.0,0.5068009999999958
158,12,0.5,0.125,-35.0,-1,1.0,0.2571010000000342
159,12,0.5,1.0,35.0,1,1.0,0.2710010000000693
160,12,0.5,0.25,-35.0,-1,1.0,0.20670099999995273
161,12,0.5,1.0,35.0,1,1.0,0.3057009999999991
162,12,0.5,0.25,35.0,1,1.0,0.8766010000000506
163,12,0.5,0.25,35.0,1,1.0,1.7659009999999853
164,12,0.5,0.0,35.0,-1,0.0,8.84450100000015
165,12,0.5,0.125,-35.0,-1,1.0,0.6852010000000064
166,12,0.5,0.0,-35.0,-1,1.0,0.9517009999999573
167,12,0.5,0.0,35.0,-1,0.0,4.394201000000066
168,12,0.5,0.25,35.0,-1,0.0,0.4000010000000884
169,12,0.5,0.0,-35.0,1,0.0,4.088000999999963
170,12,0.5,0.0625,35.0,1,1.0,1.2531009999999014
171,12,0.5,0.25,-35.0,-1,1.0,0.37690100000008897
172,12,0.5,0.0,-35.0,1,0.0,3.1546010000000706
173,12,0.5,0.125,35.0,-1,0.0,1.1346010000000888
174,12,0.5,0.125,35.0,1,1.0,0.8423010000000204
175,12,0.5,1.0,35.0,1,1.0,0.2903009999999995
176,12,0.5,1.0,-35.0,-1,1.0,0.2651010000000724
177,12,0.5,0.125,-35.0,-1,1.0,12.648801000000049
178,12,0.5,0.125,35.0,-1,0.0,2.0411009999999123
179,12,0.5,0.0625,35.0,1,1.0,0.4386010000000624
180,12,0.5,0.25,-35.0,-1,1.0,0.591301000000044
181,12,0.5,0.0,-35.0,-1,1.0,0.3641010000000051
182,12,0.5,0.25,35.0,-1,0.0,0.15730099999996128
183,12,0.5,0.0625,35.0,-1,0.0,2.140500999999972
184,12,0.5,0.0625,-35.0,-1,1.0,0.396300999999994
185,12,0.5,0.25,35.0,1,1.0,0.796301000000085
186,12,0.5,0.125,-35.0,-1,1.0,0.15020100000003822
187,12,0.5,0.125,-35.0,-1,1.0,0.45250099999998383
188,12,0.5,0.25,-35.0,-1,1.0,0.2557010000000446
189,12,0.5,0.125,-35.0,-1,1.0,0.8416009999999687
190,12,0.5,0.25,-35.0,-1,1.0,0.27030100000001767
191,12,0.5,0.25,-35.0,-1,1.0,0.3306009999998878
192,12,0.5,1.0,-35.0,-1,1.0,0.21020099999998365
193,12,0.5,0.125,35.0,-1,0.0,0.3645010000001321
194,12,0.5,0.25,-35.0,-1,1.0,0.22370100000000548
195,12,0.5,0.0625,35.0,-1,0.0,0.7445010000000138
196,12,0.5,0.125,35.0,1,1.0,0.5362010000000055
197,12,0.5,0.125,35.0,-1,0.0,1.5667009999999664
198,12,0.5,0.125,35.0,1,1.0,0.6135010000001557
199,12,0.5,1.0,-35.0,-1,1.0,0.21760100000005878
200,12,0.5,1.0,-35.0,-1,1.0,0.22590100000002167
201,12,0.5,0.25,-35.0,-1,1.0,0.2517009999999118
202,12,0.5,1.0,35.0,1,1.0,0.45760100000006787
203,12,0.5,0.0625,35.0,-1,0.0,3.7644010000000208
204,12,0.5,0.25,35.0,1,1.0,0.6133010000000922
205,12,0.5,0.125,-35.0,-1,1.0,0.7401009999999815
206,12,0.5,0.0,35.0,-1,0.0,1.0030010000000402
207,12,0.5,0.125,35.0,1,1.0,0.5927010000001474
208,12,0.5,0.0,35.0,-1,0.0,0.3496010000001206
209,12,0.5,0.25,-35.0,-1,1.0,0.4936010000000124
210,12,0.5,0.25,-35.0,-1,1.0,0.38920100000007096
211,12,0.5,0.0,35.0,-1,0.0,0.267201
212,12,0.5,0.0625,-35.0,1,0.0,2.555201000000011
213,12,0.3,0.0625,35.0,-1,0.0,2.2413009999999076
214,12,0.5,1.0,-35.0,-1,1.0,0.3217009999999618
215,12,0.5,1.0,35.0,1,1.0,0.2674010000000635
216,12,0.5,1.0,-35.0,-1,1.0,0.5647010000001274
217,12,0.5,0.25,35.0,1,1.0,0.5151009999999587
218,12,0.5,1.0,35.0,1,1.0,0.5501010000000406
219,12,0.5,0.25,-35.0,-1,1.0,0.7904010000000881
220,12,0.5,0.125,35.0,-1,0.0,3.370001000000002
221,12,0.5,0.125,-35.0,-1,1.0,0.9212009999999964
222,12,0.5,0.125,35.0,-1,0.0,3.7509009999998852
223,12,0.5,0.0625,35.0,1,1.0,0.47520099999997
224,12,0.5,1.0,-35.0,-1,1.0,0.23410100000000966
225,12,0.5,0.0625,35.0,-1,0.0,7.875401000000011
226,12,0.5,0.0,-35.0,-1,1.0,7.888501000000019
227,12,0.5,0.0625,-35.0,-1,1.0,0.31520100000000184
228,12,0.5,1.0,-35.0,-1,1.0,0.2842009999999391
229,12,0.5,0.0625,-35.0,1,0.0,3.222801000000004
230,12,0.5,0.125,-35.0,-1,1.0,7.620601000000079
231,12,0.5,0.25,-35.0,1,0.0,2.6998009999999795
232,12,0.5,0.0625,-35.0,-1,1.0,7.986401000000114
233,12,0.5,0.25,35.0,-1,0.0,19.754200999999966
234,12,0.5,0.0625,35.0,-1,0.0,1.5207009999999173
235,12,0.5,0.25,-35.0,-1,1.0,1.0973010000000158
236,12,0.5,0.25,35.0,1,1.0,40.30070099999989
237,12,0.5,0.25,-35.0,-1,1.0,43.011401000000205
238,12,0.5,0.0625,-35.0,-1,1.0,3.175600999999915
239,12,0.5,0.125,-35.0,-1,1.0,5.1830009999998765
240,12,0.5,0.0625,-35.0,-1,1.0,13.729201000000103
241,12,0.5,0.0,-35.0,-1,1.0,8.526401000000078
242,12,0.5,0.25,-35.0,-1,1.0,0.46230100000002494
243,12,0.5,0.125,35.0,-1,0.0,0.5033009999999649
244,12,0.5,0.0625,-35.0,-1,1.0,0.8560009999998783
245,12,0.5,0.125,35.0,-1,0.0,1.2732009999999718
246,12,0.5,0.0625,-35.0,-1,1.0,4.137200999999777
247,12,0.5,1.0,-35.0,-1,1.0,0.2846009999998387
248,12,0.5,0.125,35.0,-1,0.0,2.6601009999999405
249,12,0.5,0.0625,-35.0,-1,1.0,0.636100999999826
250,12,0.5,1.0,-35.0,-1,1.0,0.26700099999993654
251,12,0.5,0.0,35.0,-1,0.0,2.149901
252,12,0.5,0.0625,35.0,-1,0.0,3.133901000000151
253,12,0.5,0.25,35.0,1,1.0,0.5980010000000675
254,12,0.5,0.0625,-35.0,1,0.0,6.317401000000018
255,12,0.2,0.0625,35.0,-1,0.0,14.73430099999996
256,12,0.5,1.0,35.0,1,1.0,0.4410009999999147
257,12,0.5,0.25,-35.0,-1,1.0,0.27720099999987724
258,12,0.5,0.125,35.0,-1,0.0,1.4172010000002047
259,12,0.5,0.125,35.0,-1,0.0,5.634800999999925
260,12,0.5,0.25,35.0,-1,0.0,1.004901000000018
261,12,0.5,0.25,35.0,1,1.0,3.519401000000016
262,12,0.5,0.25,-35.0,-1,1.0,0.3417010000000573
263,12,0.5,0.0625,35.0,1,1.0,2.831900999999789
264,12,0.5,1.0,-35.0,-1,1.0,0.2896009999999478
265,12,0.5,0.0625,-35.0,-1,1.0,0.3588009999998576
266,12,0.5,0.125,-35.0,1,0.0,0.7422010000000228
267,12,0.5,0.125,-35.0,1,0.0,3.355401000000029
268,12,0.5,0.0625,35.0,1,1.0,4.869101000000001
269,12,0.5,0.25,35.0,1,1.0,0.6590009999999893
270,12,0.5,0.25,35.0,1,1.0,0.23240100000020902
271,12,0.5,0.25,35.0,1,1.0,0.31710100000009334
272,12,0.5,0.0,35.0,-1,0.0,4.2360009999999875
273,12,0.5,0.0625,-35.0,-1,1.0,1.1793010000001232
274,12,0.5,0.25,-35.0,-1,1.0,0.29929999999990287
275,12,0.5,0.0,35.0,1,1.0,12.140700999999808
276,12,0.5,0.25,-35.0,-1,1.0,3.0599010000000817
277,12,0.5,0.125,-35.0,-1,1.0,0.24660100000005514
278,12,0.5,1.0,-35.0,-1,1.0,0.2661009999999351
279,12,0.5,0.125,35.0,-1,0.0,0.33720100000005004
280,12,0.5,0.125,-35.0,-1,1.0,0.5700009999998201
281,12,0.5,0.125,35.0,1,1.0,6.586800999999923
282,12,0.5,0.0625,35.0,1,1.0,6.410301000000118
283,12,0.5,0.0625,35.0,-1,0.0,11.853301000000101
284,12,0.3,0.0625,-35.0,1,0.0,13.634100999999873
285,12,0.5,1.0,35.0,1,1.0,14.271700999999894
286,12,0.5,1.0,-35.0,-1,1.0,0.2814009999999598
287,12,0.5,0.25,-35.0,-1,1.0,7.114700999999968
288,12,0.5,0.25,-35.0,-1,1.0,5.614901000000145
289,12,0.5,0.125,-35.0,-1,1.0,0.4654010000001563
290,12,0.5,0.25,35.0,-1,0.0,5.777800999999954
291,12,0.5,0.25,-35.0,-1,1.0,1.6121009999999387
292,12,0.5,1.0,-35.0,-1,1.0,0.27830100000005586
293,12,0.5,1.0,35.0,1,1.0,0.3059010000001763
294,12,0.5,0.0625,-35.0,-1,1.0,14.462301000000025
295,12,0.5,1.0,-35.0,-1,1.0,13.14930100000015
296,12,0.5,0.25,-35.0,-1,1.0,1.4762009999999464
297,12,0.5,0.0,-35.0,-1,1.0,10.479901000000154
298,12,0.5,0.25,-35.0,-1,1.0,3.165800999999874
299,12,0.5,1.0,-35.0,-1,1.0,0.26290099999982885
300,12,0.5,0.25,35.0,-1,0.0,6.6936010000001716
301,12,0.5,0.25,-35.0,1,0.0,1.0370009999999183
302,12,0.2,0.25,35.0,-1,0.0,18.260200999999824
303,12,0.5,1.0,35.0,1,1.0,0.2711010000000442
304,12,0.5,0.125,-35.0,-1,1.0,23.957801000000018
305,12,0.5,0.125,35.0,-1,0.0,4.715401000000156
306,12,0.5,0.125,35.0,-1,0.0,20.55830100000003
307,12,0.2,0.125,35.0,-1,0.0,15.632601000000022
308,12,0.5,1.0,35.0,-1,0.0,11.762400999999954
309,12,0.2,1.0,35.0,-1,0.0,6.1359010000001035
310,12,0.2,1.0,35.0,-1,0.0,18.722900999999865
311,12,0.2,1.0,35.0,-1,0.0,15.766501000000062
312,12,0.1,1.0,35.0,-1,0.0,7.4303010000000995
313,12,0.1,1.0,-35.0,-1,1.0,0.25710099999992053
314,12,0.5,1.0,35.0,-1,0.0,11.887200999999777
315,12,0.5,0.125,35.0,-1,0.0,5.635401000000002
316,12,0.5,0.0625,-35.0,-1,1.0,14.440801000000192
317,12,0.5,0.0625,-35.0,-1,1.0,4.321299999999837
318,12,0.5,0.25,35.0,-1,0.0,6.184901000000082
319,12,0.0,0.25,35.0,-1,0.0,21.845100999999886
320,12,0.5,1.0,35.0,-1,0.0,9.765600999999833
321,12,0.5,0.125,-35.0,-1,1.0,17.0091010000001
322,12,0.5,0.0625,35.0,-1,0.0,5.2062009999999646
323,12,0.5,0.25,-35.0,-1,1.0,14.602501000000075
324,12,0.5,0.25,35.0,-1,0.0,5.714501000000155
325,12,0.5,0.25,-35.0,-1,1.0,10.37670100000014
326,12,0.5,1.0,-35.0,-1,1.0,0.8904010000001108
327,12,0.5,0.0625,35.0,-1,0.0,4.410201000000143
328,12,0.0,0.0625,35.0,-1,0.0,8.938101000000188
329,12,0.5,1.0,35.0,-1,0.0,5.554100999999946
330,12,0.5,0.25,35.0,-1,0.0,0.914400999999998
331,12,0.5,0.125,35.0,1,1.0,7.020701000000145
332,12,0.5,1.0,35.0,1,1.0,4.411301000000094
333,12,0.5,0.0625,35.0,1,1.0,0.5681010000000697
334,12,0.5,0.0625,35.0,1,1.0,14.294801000000007
335,12,0.5,0.0625,35.0,-1,0.0,21.901900999999953
336,12,0.5,0.125,35.0,-1,0.0,5.568800999999439
337,12,0.5,0.25,-35.0,-1,1.0,31.419100999999955
338,12,0.5,0.0,-35.0,-1,1.0,23.026401000000078
339,12,0.5,1.0,-35.0,-1,1.0,0.20350099999996019
340,12,0.5,0.0,35.0,-1,0.0,12.257100999999693
341,12,0.5,0.0,-35.0,-1,1.0,4.783800999999585
342,12,0.5,0.0,35.0,1,1.0,26.93070099999977
343,12,0.5,0.25,-35.0,-1,1.0,2.9747009999996408
344,12,0.5,1.0,35.0,1,1.0,4.791400999999951
345,12,0.5,0.0625,35.0,-1,0.0,13.646100999999817
346,12,0.5,0.25,-35.0,-1,1.0,14.205101000000013
347,12,0.5,1.0,-35.0,-1,1.0,3.2682009999998627
348,12,0.5,1.0,35.0,-1,0.0,1.8951009999996131
349,12,0.2,1.0,35.0,-1,0.0,29.89940099999967
350,12,0.2,1.0,-35.0,-1,1.0,11.532200999999986
351,12,0.5,1.0,35.0,-1,0.0,12.713201000000026
352,12,0.2,1.0,35.0,-1,0.0,5.497000999999727
353,12,0.1,1.0,35.0,1,1.0,5.980501000000004
354,12,0.5,1.0,35.0,-1,0.0,0.3373009999995702
355,12,0.1,1.0,-35.0,-1,1.0,0.26380099999960294
356,12,0.5,1.0,35.0,-1,0.0,3.760700999999699
357,12,0.1,1.0,35.0,-1,0.0,15.611100999999508
358,12,0.1,1.0,-35.0,-1,1.0,0.3476009999994858
359,12,0.5,1.0,-35.0,-1,1.0,0.20130100000005768
360,12,0.5,0.25,-35.0,-1,1.0,34.00480100000004
361,12,0.5,0.0625,35.0,1,1.0,6.325900999999703
362,12,0.5,0.125,35.0,-1,0.0,8.982301000000007
363,12,0.2,0.125,35.0,-1,0.0,8.79830099999981
364,12,0.5,1.0,-35.0,-1,1.0,2.8228009999993446
365,12,0.5,0.0,35.0,-1,0.0,20.75620099999969
366,12,0.5,0.125,35.0,-1,0.0,3.403200999999626
367,12,0.5,0.0625,-35.0,-1,1.0,7.3002010000000155
368,12,0.5,0.0625,-35.0,1,0.0,1.9703009999998358
369,12,0.2,0.0625,35.0,-1,0.0,3.4572009999997135
370,12,0.5,1.0,35.0,1,1.0,7.15380099999993
371,12,0.5,0.125,-35.0,-1,1.0,10.010800999999901
372,12,0.5,0.25,35.0,-1,0.0,12.857700999999906
373,12,0.2,0.25,35.0,-1,0.0,8.18440099999998
374,12,0.5,1.0,-35.0,-1,1.0,16.994800999999825
375,12,0.5,0.125,-35.0,-1,1.0,2.62190099999998
376,12,0.5,0.25,-35.0,-1,1.0,15.64850099999967
377,12,0.5,0.0625,-35.0,-1,1.0,24.998500999999578
378,12,0.5,0.125,-35.0,-1,1.0,7.80290100000002
379,12,0.5,1.0,-35.0,-1,1.0,2.5556009999995695
380,12,0.5,0.0625,35.0,-1,0.0,1.076600999999755
381,12,0.5,0.0,35.0,-1,0.0,3.196600999999646
382,12,0.5,0.0,35.0,-1,0.0,4.637001000000055
383,12,0.0,0.0,-35.0,-1,1.0,13.49020100000007
384,12,0.5,1.0,35.0,-1,0.0,0.6438009999997121
385,12,0.5,0.0625,35.0,-1,0.0,1.9939010000002781
386,12,0.0,0.0625,35.0,-1,0.0,6.194101000000046
387,12,0.5,1.0,35.0,1,1.0,6.514200999999957
388,12,0.5,1.0,35.0,-1,0.0,13.611100999999508
389,12,0.1,1.0,35.0,1,1.0,1.2742009999997208
390,12,0.5,1.0,35.0,-1,0.0,1.1782009999997172
391,12,0.5,0.125,-35.0,1,0.0,1.56800099999964
392,12,0.3,0.125,35.0,-1,0.0,7.157900999999583
393,12,0.5,1.0,35.0,-1,0.0,0.34980099999984304
394,12,0.5,0.125,-35.0,-1,1.0,2.812000999999782
395,12,0.5,1.0,35.0,-1,0.0,7.375400999999783
396,12,0.5,0.0625,35.0,-1,0.0,1.1721009999996568
397,12,0.5,0.0625,35.0,-1,0.0,40.11550099999977
398,12,0.2,0.0625,-35.0,-1,1.0,13.183200999999372
399,12,0.5,1.0,35.0,-1,0.0,8.060200999999779
400,12,0.5,0.0,-35.0,-1,1.0,15.446300999999949
401,12,0.5,1.0,35.0,-1,0.0,8.99750099999983
402,12,0.0,1.0,35.0,-1,0.0,13.143600999999762
403,12,0.0,1.0,35.0,-1,0.0,28.421300999999858
404,12,0.0,1.0,35.0,-1,0.0,31.688600999999835
405,12,0.0,1.0,35.0,1,1.0,24.93690099999958
406,12,0.5,1.0,35.0,-1,0.0,1.1356009999999515
407,12,0.5,0.125,-35.0,-1,1.0,30.837000999999873
408,12,0.5,0.25,35.0,-1,0.0,8.981100999999853
409,12,0.5,0.25,35.0,-1,0.0,11.744000999999571
410,12,0.1,0.25,35.0,-1,0.0,4.565000999999938
411,12,0.5,1.0,35.0,-1,0.0,32.55770099999927
412,12,0.1,1.0,-35.0,-1,1.0,6.502101000000039
413,12,0.5,1.0,35.0,-1,0.0,
414,12,0.1,1.0,35.0,-1,0.0,2.9790009999996983
415,12,0.1,1.0,35.0,-1,0.0,4.2124009999997725
416,12,0.0,1.0,35.0,-1,0.0,36.43960100000004
417,12,0.0,1.0,35.0,-1,0.0,5.842600999999831
418,12,0.0,1.0,35.0,-1,0.0,1.3912009999994552
419,12,0.0,1.0,35.0,-1,0.0,21.74020100000007
420,12,0.0,1.0,35.0,-1,0.0,6.182000999999673
421,12,0.0,1.0,35.0,-1,0.0,0.3709009999997761
422,12,0.0,1.0,35.0,-1,0.0,7.120801000000029
423,12,0.0,1.0,35.0,-1,0.0,17.557700999999724
424,12,0.0,1.0,35.0,-1,0.0,4.7796009999997295
425,12,0.0,1.0,-35.0,-1,1.0,0.23430099999995946
426,12,0.5,1.0,35.0,-1,0.0,6.789800999999898
427,12,0.5,0.0,-35.0,1,0.0,8.305300999999872
428,12,0.5,0.25,-35.0,-1,1.0,5.082000999999764
1,13,0.5,0.125,35.0,1,1.0,3.7459
2,13,0.5,0.0,-35.0,-1,1.0,0.9197000000000006
3,13,0.5,0.0625,-35.0,-1,1.0,3.3773999999999997
4,13,0.5,1.0,-35.0,-1,1.0,0.3258999999999972
5,13,0.5,1.0,-35.0,-1,1.0,0.30320000000000036
6,13,0.5,0.125,35.0,1,1.0,1.5583999999999953
7,13,0.5,0.25,-35.0,-1,1.0,0.2737999999999978
8,13,0.5,0.0625,35.0,-1,0.0,1.3950999999999993
9,13,0.4,0.0625,-35.0,-1,1.0,4.955200000000005
10,13,0.5,1.0,35.0,1,1.0,1.1328000000000031
11,13,0.5,0.25,-35.0,-1,1.0,0.1659000000000006
12,13,0.5,1.0,35.0,1,1.0,0.7637999999999963
13,13,0.5,0.125,-35.0,-1,1.0,0.31560000000000343
14,13,0.5,1.0,35.0,1,1.0,0.31160000000000565
15,13,0.5,0.25,35.0,1,1.0,5.791299999999993
16,13,0.5,0.125,-35.0,-1,1.0,0.5518999999999892
17,13,0.5,1.0,-35.0,-1,1.0,0.2767999999999802
18,13,0.5,1.0,-35.0,-1,1.0,0.36189999999999145
19,13,0.5,0.125,-35.0,-1,1.0,0.3608999999999867
20,13,0.5,0.0625,35.0,-1,0.0,1.9301999999999992
21,13,0.3,0.0625,35.0,1,1.0,1.2357999999999976
22,13,0.5,1.0,35.0,1,1.0,0.3879000000000019
23,13,0.5,0.125,35.0,1,1.0,1.5981000000000023
24,13,0.5,0.0,35.0,-1,0.0,0.6999999999999886
25,13,0.5,0.25,35.0,1,1.0,0.7139999999999844
26,13,0.5,0.0,35.0,1,1.0,2.518899999999988
27,13,0.5,0.25,-35.0,-1,1.0,2.3295999999999992
28,13,0.5,0.0,35.0,1,1.0,1.0407999999999902
29,13,0.5,0.25,35.0,1,1.0,0.5052999999999912
30,13,0.5,0.0625,-35.0,-1,1.0,1.7614999999999839
31,13,0.5,0.0,-35.0,-1,1.0,0.2698999999999785
32,13,0.5,0.0,-35.0,1,0.0,1.315100000000001
